id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
153263700478922752,153263700478922752,2011-12-31 15:58:08 PST,2011-12-31,15:58:08,-0700,347471575,scottostby,ScottOstby/,,Webinar follow up: Technical Debt – Webinar Q&A  http://t.co/Ih2oBiQ5 #Agile,en,[],['http://dld.bz/a84EW'],[],0,0,0,['agile'],[],https://twitter.com/ScottOstby/status/153263700478922752,False,,0,,,,,,,,[],,,,
152991816050937856,152991816050937856,2011-12-30 21:57:46 PST,2011-12-30,21:57:46,-0700,347471575,scottostby,ScottOstby/,,Webinar follow up: Technical Debt – Webinar Q&A  http://t.co/Ih2oBiQ5 #Agile,en,[],['http://dld.bz/a84EW'],[],0,0,0,['agile'],[],https://twitter.com/ScottOstby/status/152991816050937856,False,,0,,,,,,,,[],,,,
152919537019392000,152919537019392000,2011-12-30 17:10:33 PST,2011-12-30,17:10:33,-0700,18496432,nrrrdcore,Julie,,"Predicting buzzwords in 2012: ""Responsive"", ""Technical Debt""...",en,[],[],[],1,0,0,[],[],https://twitter.com/nrrrdcore/status/152919537019392000,False,,0,,,,,,,,[],,,,
152907634687746048,152907634687746048,2011-12-30 16:23:15 PST,2011-12-30,16:23:15,-0700,192692832,thierryabalea,Thierry Abaléa,,make painful sacrifices for code quality because they aren't the ones who incur the technical debt.,en,[],[],[],1,0,0,[],[],https://twitter.com/ThierryAbalea/status/152907634687746048,False,,0,,,,,,,,[],,,,
152849296310538240,152849296310538240,2011-12-30 12:31:26 PST,2011-12-30,12:31:26,-0700,41829280,inquisitionnews,INQUISITION NEWS,,"Obama delays request to hike debt ceiling: Technical move comes at request of leader in Congress, which do...  http://t.co/M4svtPLt (CBS)",en,[],['http://bit.ly/t9vulo'],[],0,0,0,[],[],https://twitter.com/InquisitionNews/status/152849296310538240,False,,0,,,,,,,,[],,,,
152827056261038080,152827056261038080,2011-12-30 11:03:04 PST,2011-12-30,11:03:04,-0700,14138859,flavioalves,flavioalves,,"Don't let the technical debt catch your project, refactoring right now! Thanks @martinfowler #startup #leanWayOfLife #trip2gether",en,"[{'screen_name': 'martinfowler', 'name': 'martin fowler', 'id': '16665197'}]",[],[],0,1,0,"['startup', 'leanwayoflife', 'trip2gether']",[],https://twitter.com/flavioalves/status/152827056261038080,False,,0,,,,,,,,[],,,,
152817827768836096,152299583752503296,2011-12-30 10:26:24 PST,2011-12-30,10:26:24,-0700,17779075,channingwalton,𝗖𝗵𝗮𝗻𝗻𝗶𝗻𝗴 Walton,,"@anrizal it's not technical debt, it's an unhedged call option:  http://t.co/TOD4SXFa",en,"[{'screen_name': 'anrizal', 'name': 'anwar rizal', 'id': '54428352'}]",['http://www.higherorderlogic.com/2010/07/bad-code-isnt-technical-debt-its-an-unhedged-call-option/'],[],1,0,0,[],[],https://twitter.com/channingwalton/status/152817827768836096,False,,0,,,,,,,,[],,,,
152778494139580416,152778494139580416,2011-12-30 07:50:06 PST,2011-12-30,07:50:06,-0700,80589393,daremightythngs,Dare Mighty Things,,"LOL!!! cc @brettski66 RT @ericjgruber Technical debt, visualized.  http://t.co/CYpeVwSo",en,"[{'screen_name': 'brettski66', 'name': 'brett gibson', 'id': '62537976'}, {'screen_name': 'ericjgruber', 'name': 'eric j gruber', 'id': '1364762808013979648'}]",['https://twitter.com/ericjgruber/status/152775857423925248/photo/1'],[],0,0,0,[],[],https://twitter.com/DareMightyThngs/status/152778494139580416,False,,0,,,,,,,,[],,,,
152726120356265986,152726120356265986,2011-12-30 04:21:59 PST,2011-12-30,04:21:59,-0700,135856408,forex_readings,Forex Articles,,Technical - US Dollar Projected to Outperform in 2012: With the Eurozone debt crisis still far from resolved and...  http://t.co/TKoSuGVd,en,[],['http://bit.ly/to70JX'],[],0,0,0,[],[],https://twitter.com/Forex_Readings/status/152726120356265986,False,,0,,,,,,,,[],,,,
152722619542667264,152722619542667264,2011-12-30 04:08:04 PST,2011-12-30,04:08:04,-0700,258297655,fxfinancialnews,Financial News,,forex fundamental fx Disappointing Italian Debt Auction Sends Euro Lower: EURUSD hit fresh lo...  http://t.co/P2TVBMOz technical analysis,en,[],['http://bit.ly/vo1vIW'],[],0,0,0,[],[],https://twitter.com/FxFinancialNews/status/152722619542667264,False,,0,,,,,,,,[],,,,
152720014946992128,152720014946992128,2011-12-30 03:57:43 PST,2011-12-30,03:57:43,-0700,347471575,scottostby,ScottOstby/,,Webinar follow up: Technical Debt – Webinar Q&A  http://t.co/Ih2oBiQ5 #Agile,en,[],['http://dld.bz/a84EW'],[],0,0,0,['agile'],[],https://twitter.com/ScottOstby/status/152720014946992128,False,,0,,,,,,,,[],,,,
152718117221564416,152718117221564416,2011-12-30 03:50:11 PST,2011-12-30,03:50:11,-0700,135856408,forex_readings,Forex Articles,,Technical - US Dollar Projected to Outperform in 2012: With the Eurozone debt crisis still far from resolved and...  http://t.co/R04mEhlM,en,[],['http://bit.ly/t8adte'],[],0,0,0,[],[],https://twitter.com/Forex_Readings/status/152718117221564416,False,,0,,,,,,,,[],,,,
152669889738448897,152669889738448897,2011-12-30 00:38:32 PST,2011-12-30,00:38:32,-0700,224930953,padgettrowell,Padgett Rowell,,Shout out to @loose_chainsaw for cleaning up my splooge. #technical-debt,en,[],[],[],0,0,0,['technical'],[],https://twitter.com/padgettrowell/status/152669889738448897,False,,0,,,,,,,,[],,,,
152622519143247874,152622519143247874,2011-12-29 21:30:18 PST,2011-12-29,21:30:18,-0700,287398176,privateloanscon,Andrew,,"debt relief act Get debt sorted or well drown in it, warns TD  http://t.co/04G3mTEG ;P",en,[],['http://bit.ly/rXzk9k'],[],0,0,0,[],[],https://twitter.com/privateloanscon/status/152622519143247874,False,,0,,,,,,,,[],,,,
152597915863482368,152597915863482368,2011-12-29 19:52:32 PST,2011-12-29,19:52:32,-0700,194458404,hacerdinero1,Hacer Dinero,,U.S. Stock Futures Are Little Changed Before Italian Debt Sale: [TR]  [TD]All 10 groups (SPXL1) in the S&P 500 a...  http://t.co/BEwnqXzc,en,[],['http://bit.ly/w2ad2W'],[],0,0,0,[],[],https://twitter.com/hacerdinero1/status/152597915863482368,False,,0,,,,,,,,[],,,,
152520027990540289,152520027990540289,2011-12-29 14:43:03 PST,2011-12-29,14:43:03,-0700,21525590,trevor_dean,Trevor Dean,,great post on avoiding technical debt.   http://t.co/L0kJfZik,en,[],['http://blog.codesion.com/post/14590576072/technical-debt-the-high-cost-of-future-change'],[],0,0,0,[],[],https://twitter.com/Trevor_Dean/status/152520027990540289,False,,0,,,,,,,,[],,,,
152508244240236544,152508244240236544,2011-12-29 13:56:13 PST,2011-12-29,13:56:13,-0700,184853722,liquidsullivan,Shaun Sullivan,,"Last tweet was a little negative so, Happy New Year! May you burn down technical debt, stand up a lot, & win all your planning poker games!",en,[],[],[],1,0,0,[],[],https://twitter.com/LiquidSullivan/status/152508244240236544,False,,0,,,,,,,,[],,,,
